r,N
0.000240478,6.8551e-07
0.000241033,6.88608e-07
0.000241589,6.9172e-07
0.000242146,6.94846e-07
0.000242704,6.97986e-07
0.000243264,7.0114e-07
0.000243825,7.04308e-07
0.000244387,7.07491e-07
0.00024495,7.10688e-07
0.000245515,7.13899e-07
0.000246081,7.17124e-07
0.000246648,7.20365e-07
0.000247217,7.23619e-07
0.000247787,7.26889e-07
0.000248358,7.30173e-07
0.000248931,7.33471e-07
0.000249505,7.36785e-07
0.00025008,7.40114e-07
0.000250657,7.43457e-07
0.000251235,7.46816e-07
0.000251814,7.50189e-07
0.000252395,7.53578e-07
0.000252977,7.56982e-07
0.00025356,7.60401e-07
0.000254145,7.63836e-07
0.000254731,7.67286e-07
0.000255318,7.70752e-07
0.000255907,7.74233e-07
0.000256497,7.77729e-07
0.000257088,7.81242e-07
0.000257681,7.8477e-07
0.000258275,7.88314e-07
0.000258871,7.91874e-07
0.000259467,7.9545e-07
0.000260066,7.99043e-07
0.000260665,8.02651e-07
0.000261266,8.06275e-07
0.000261869,8.09916e-07
0.000262473,8.13573e-07
0.000263078,8.17247e-07
0.000263684,8.20937e-07
0.000264292,8.24643e-07
0.000264902,8.28366e-07
0.000265512,8.32106e-07
0.000266125,8.35863e-07
0.000266738,8.39637e-07
0.000267353,8.43427e-07
0.00026797,8.47235e-07
0.000268588,8.51059e-07
0.000269207,8.54901e-07
0.000269828,8.5876e-07
0.00027045,8.62637e-07
0.000271073,8.66531e-07
0.000271698,8.70442e-07
0.000272325,8.74371e-07
0.000272953,8.78317e-07
0.000273582,8.82282e-07
0.000274213,8.86264e-07
0.000274845,8.90263e-07
0.000275479,8.94281e-07
0.000276114,8.98317e-07
0.000276751,9.02371e-07
0.000277389,9.06443e-07
0.000278028,9.10534e-07
0.000278669,9.14643e-07
0.000279312,9.1877e-07
0.000279956,9.22916e-07
0.000280601,9.2708e-07
0.000281248,9.31263e-07
0.000281897,9.35465e-07
0.000282547,9.39686e-07
0.000283198,9.43925e-07
0.000283851,9.48184e-07
0.000284506,9.52462e-07
0.000285162,9.56759e-07
0.000285819,9.61075e-07
0.000286478,9.65411e-07
0.000287139,9.69766e-07
0.000287801,9.7414e-07
0.000288464,9.78535e-07
0.000289129,9.82949e-07
0.000289796,9.87382e-07
0.000290464,9.91836e-07
0.000291134,9.9631e-07
0.000291805,1.0008e-06
0.000292478,1.00532e-06
0.000293152,1.00985e-06
0.000293828,1.01441e-06
0.000294506,1.01898e-06
0.000295185,1.02358e-06
0.000295865,1.02819e-06
0.000296548,1.03283e-06
0.000297231,1.03749e-06
0.000297917,1.04216e-06
0.000298604,1.04686e-06
0.000299292,1.05158e-06
0.000299982,1.05633e-06
0.000300674,1.06109e-06
0.000301367,1.06587e-06
0.000302062,1.07068e-06
0.000302758,1.07551e-06
0.000303456,1.08035e-06
0.000304156,1.08522e-06
0.000304857,1.09012e-06
0.00030556,1.09503e-06
0.000306265,1.09997e-06
0.000306971,1.10493e-06
0.000307679,1.10991e-06
0.000308388,1.11491e-06
0.000309099,1.11994e-06
0.000309812,1.12498e-06
0.000310526,1.13005e-06
0.000311242,1.13515e-06
0.00031196,1.14026e-06
0.000312679,1.1454e-06
0.0003134,1.15056e-06
0.000314123,1.15575e-06
0.000314847,1.16096e-06
0.000315573,1.16619e-06
0.000316301,1.17145e-06
0.00031703,1.17672e-06
0.000317761,1.18203e-06
0.000318494,1.18735e-06
0.000319228,1.1927e-06
0.000319964,1.19808e-06
0.000320702,1.20347e-06
0.000321441,1.2089e-06
0.000322182,1.21434e-06
0.000322925,1.21981e-06
0.00032367,1.22531e-06
0.000324416,1.23083e-06
0.000325164,1.23638e-06
0.000325914,1.24194e-06
0.000326665,1.24754e-06
0.000327418,1.25316e-06
0.000328173,1.2588e-06
0.00032893,1.26447e-06
0.000329688,1.27017e-06
0.000330449,1.27589e-06
0.00033121,1.28164e-06
0.000331974,1.28741e-06
0.00033274,1.29321e-06
0.000333507,1.29903e-06
0.000334276,1.30488e-06
0.000335046,1.31076e-06
0.000335819,1.31666e-06
0.000336593,1.32259e-06
0.000337369,1.32855e-06
0.000338147,1.33453e-06
0.000338927,1.34054e-06
0.000339708,1.34657e-06
0.000340492,1.35264e-06
0.000341277,1.35873e-06
0.000342064,1.36484e-06
0.000342852,1.37099e-06
0.000343643,1.37716e-06
0.000344435,1.38336e-06
0.000345229,1.38959e-06
0.000346025,1.39584e-06
0.000346823,1.40213e-06
0.000347623,1.40844e-06
0.000348424,1.41478e-06
0.000349228,1.42115e-06
0.000350033,1.42754e-06
0.00035084,1.43397e-06
0.000351649,1.44042e-06
0.00035246,1.44691e-06
0.000353272,1.45342e-06
0.000354087,1.45996e-06
0.000354903,1.46653e-06
0.000355722,1.47313e-06
0.000356542,1.47976e-06
0.000357364,1.48642e-06
0.000358188,1.49311e-06
0.000359014,1.49983e-06
0.000359841,1.50657e-06
0.000360671,1.51335e-06
0.000361503,1.52016e-06
0.000362336,1.527e-06
0.000363172,1.53387e-06
0.000364009,1.54077e-06
0.000364848,1.54771e-06
0.00036569,1.55467e-06
0.000366533,1.56166e-06
0.000367378,1.56869e-06
0.000368225,1.57574e-06
0.000369074,1.58283e-06
0.000369925,1.58995e-06
0.000370778,1.5971e-06
0.000371633,1.60429e-06
0.00037249,1.6115e-06
0.000373349,1.61875e-06
0.000374209,1.62603e-06
0.000375072,1.63335e-06
0.000375937,1.64069e-06
0.000376804,1.64807e-06
0.000377673,1.65548e-06
0.000378543,1.66293e-06
0.000379416,1.6704e-06
0.000380291,1.67791e-06
0.000381168,1.68546e-06
0.000382047,1.69304e-06
0.000382928,1.70065e-06
0.00038381,1.7083e-06
0.000384695,1.71598e-06
0.000385582,1.72369e-06
0.000386471,1.73144e-06
0.000387363,1.73923e-06
0.000388256,1.74704e-06
0.000389151,1.7549e-06
0.000390048,1.76279e-06
0.000390947,1.77071e-06
0.000391849,1.77867e-06
0.000392752,1.78667e-06
0.000393658,1.7947e-06
0.000394566,1.80276e-06
0.000395475,1.81087e-06
0.000396387,1.819e-06
0.000397301,1.82718e-06
0.000398217,1.83539e-06
0.000399135,1.84364e-06
0.000400056,1.85193e-06
0.000400978,1.86025e-06
0.000401903,1.86861e-06
0.000402829,1.877e-06
0.000403758,1.88544e-06
0.000404689,1.89391e-06
0.000405622,1.90242e-06
0.000406557,1.91097e-06
0.000407495,1.91955e-06
0.000408434,1.92818e-06
0.000409376,1.93684e-06
0.00041032,1.94554e-06
0.000411266,1.95428e-06
0.000412214,1.96306e-06
0.000413165,1.97188e-06
0.000414117,1.98074e-06
0.000415072,1.98963e-06
0.000416029,1.99857e-06
0.000416988,2.00755e-06
0.00041795,2.01656e-06
0.000418914,2.02562e-06
0.000419879,2.03472e-06
0.000420848,2.04386e-06
0.000421818,2.05304e-06
0.000422791,2.06226e-06
0.000423765,2.07152e-06
0.000424742,2.08082e-06
0.000425722,2.09016e-06
0.000426703,2.09955e-06
0.000427687,2.10897e-06
0.000428673,2.11844e-06
0.000429662,2.12796e-06
0.000430652,2.13751e-06
0.000431645,2.14711e-06
0.000432641,2.15675e-06
0.000433638,2.16643e-06
0.000434638,2.17615e-06
0.00043564,2.18592e-06
0.000436645,2.19574e-06
0.000437651,2.20559e-06
0.00043866,2.21549e-06
0.000439672,2.22544e-06
0.000440686,2.23543e-06
0.000441702,2.24546e-06
0.00044272,2.25554e-06
0.000443741,2.26566e-06
0.000444764,2.27583e-06
0.000445789,2.28604e-06
