r,N
0.000389151,4.3573e-07
0.000390048,4.37741e-07
0.000390947,4.39762e-07
0.000391849,4.41793e-07
0.000392752,4.43832e-07
0.000393658,4.45881e-07
0.000394566,4.4794e-07
0.000395475,4.50008e-07
0.000396387,4.52085e-07
0.000397301,4.54172e-07
0.000398217,4.56269e-07
0.000399135,4.58376e-07
0.000400056,4.60492e-07
0.000400978,4.62618e-07
0.000401903,4.64754e-07
0.000402829,4.66899e-07
0.000403758,4.69055e-07
0.000404689,4.7122e-07
0.000405622,4.73396e-07
0.000406557,4.75581e-07
0.000407495,4.77777e-07
0.000408434,4.79983e-07
0.000409376,4.82199e-07
0.00041032,4.84425e-07
0.000411266,4.86661e-07
0.000412214,4.88908e-07
0.000413165,4.91165e-07
0.000414117,4.93433e-07
0.000415072,4.95711e-07
0.000416029,4.97999e-07
0.000416988,5.00299e-07
0.00041795,5.02608e-07
0.000418914,5.04929e-07
0.000419879,5.0726e-07
0.000420848,5.09602e-07
0.000421818,5.11954e-07
0.000422791,5.14318e-07
0.000423765,5.16692e-07
0.000424742,5.19078e-07
0.000425722,5.21474e-07
0.000426703,5.23882e-07
0.000427687,5.263e-07
0.000428673,5.2873e-07
0.000429662,5.31171e-07
0.000430652,5.33623e-07
0.000431645,5.36087e-07
0.000432641,5.38562e-07
0.000433638,5.41048e-07
0.000434638,5.43546e-07
0.00043564,5.46056e-07
0.000436645,5.48577e-07
0.000437651,5.51109e-07
0.00043866,5.53653e-07
0.000439672,5.5621e-07
0.000440686,5.58777e-07
0.000441702,5.61357e-07
0.00044272,5.63949e-07
0.000443741,5.66552e-07
0.000444764,5.69168e-07
0.000445789,5.71796e-07
0.000446817,5.74435e-07
0.000447848,5.77087e-07
0.00044888,5.79752e-07
0.000449915,5.82428e-07
0.000450953,5.85117e-07
0.000451992,5.87818e-07
0.000453034,5.90532e-07
0.000454079,5.93259e-07
0.000455126,5.95997e-07
0.000456175,5.98749e-07
0.000457227,6.01513e-07
0.000458281,6.0429e-07
0.000459338,6.0708e-07
0.000460397,6.09883e-07
0.000461459,6.12698e-07
0.000462523,6.15527e-07
0.000463589,6.18369e-07
0.000464658,6.21224e-07
0.000465729,6.24092e-07
0.000466803,6.26973e-07
0.00046788,6.29867e-07
0.000468958,6.32775e-07
0.00047004,6.35697e-07
0.000471123,6.38632e-07
0.00047221,6.4158e-07
0.000473298,6.44542e-07
0.00047439,6.47518e-07
0.000475483,6.50507e-07
0.00047658,6.5351e-07
0.000477679,6.56527e-07
0.00047878,6.59558e-07
0.000479884,6.62603e-07
0.00048099,6.65662e-07
0.000482099,6.68736e-07
0.000483211,6.71823e-07
0.000484325,6.74924e-07
0.000485442,6.7804e-07
0.000486561,6.81171e-07
0.000487683,6.84316e-07
0.000488807,6.87475e-07
0.000489935,6.90649e-07
0.000491064,6.93837e-07
0.000492196,6.9704e-07
0.000493331,7.00258e-07
0.000494469,7.03491e-07
0.000495609,7.06739e-07
0.000496752,7.10002e-07
0.000497897,7.1328e-07
0.000499045,7.16573e-07
0.000500196,7.19881e-07
0.000501349,7.23205e-07
0.000502505,7.26543e-07
0.000503663,7.29898e-07
0.000504825,7.33267e-07
0.000505989,7.36653e-07
0.000507155,7.40054e-07
0.000508325,7.4347e-07
0.000509497,7.46903e-07
0.000510672,7.50351e-07
0.000511849,7.53815e-07
0.000513029,7.57295e-07
0.000514212,7.60791e-07
0.000515398,7.64304e-07
0.000516586,7.67832e-07
0.000517777,7.71377e-07
0.000518971,7.74938e-07
0.000520168,7.78516e-07
0.000521367,7.8211e-07
0.000522569,7.85721e-07
0.000523774,7.89348e-07
0.000524982,7.92993e-07
0.000526192,7.96654e-07
0.000527405,8.00332e-07
0.000528621,8.04026e-07
0.00052984,8.07738e-07
0.000531062,8.11468e-07
0.000532286,8.15214e-07
0.000533514,8.18977e-07
0.000534744,8.22758e-07
0.000535977,8.26557e-07
0.000537212,8.30373e-07
0.000538451,8.34206e-07
0.000539693,8.38058e-07
0.000540937,8.41927e-07
0.000542184,8.45814e-07
0.000543434,8.49719e-07
0.000544687,8.53642e-07
0.000545943,8.57583e-07
0.000547202,8.61542e-07
0.000548464,8.65519e-07
0.000549728,8.69515e-07
0.000550996,8.73529e-07
0.000552266,8.77562e-07
0.00055354,8.81614e-07
0.000554816,8.85684e-07
0.000556095,8.89773e-07
0.000557377,8.93881e-07
0.000558662,8.98007e-07
0.00055995,9.02153e-07
0.000561242,9.06318e-07
0.000562536,9.10502e-07
0.000563833,9.14706e-07
0.000565133,9.18929e-07
0.000566436,9.23171e-07
0.000567742,9.27433e-07
0.000569051,9.31715e-07
0.000570363,9.36017e-07
0.000571678,9.40338e-07
0.000572996,9.44679e-07
0.000574317,9.4904e-07
0.000575641,9.53422e-07
0.000576969,9.57824e-07
0.000578299,9.62246e-07
0.000579632,9.66688e-07
0.000580969,9.71151e-07
0.000582308,9.75634e-07
0.000583651,9.80139e-07
