r,N
0.000317761,1.7398e-06
0.000318494,1.74783e-06
0.000319228,1.7559e-06
0.000319964,1.76401e-06
0.000320702,1.77215e-06
0.000321441,1.78033e-06
0.000322182,1.78855e-06
0.000322925,1.79681e-06
0.00032367,1.8051e-06
0.000324416,1.81344e-06
0.000325164,1.82181e-06
0.000325914,1.83022e-06
0.000326665,1.83867e-06
0.000327418,1.84716e-06
0.000328173,1.85569e-06
0.00032893,1.86425e-06
0.000329688,1.87286e-06
0.000330449,1.88151e-06
0.00033121,1.89019e-06
0.000331974,1.89892e-06
0.00033274,1.90769e-06
0.000333507,1.91649e-06
0.000334276,1.92534e-06
0.000335046,1.93423e-06
0.000335819,1.94316e-06
0.000336593,1.95213e-06
0.000337369,1.96114e-06
0.000338147,1.9702e-06
0.000338927,1.97929e-06
0.000339708,1.98843e-06
0.000340492,1.99761e-06
0.000341277,2.00683e-06
0.000342064,2.0161e-06
0.000342852,2.0254e-06
0.000343643,2.03476e-06
0.000344435,2.04415e-06
0.000345229,2.05359e-06
0.000346025,2.06307e-06
0.000346823,2.07259e-06
0.000347623,2.08216e-06
0.000348424,2.09177e-06
0.000349228,2.10143e-06
0.000350033,2.11113e-06
0.00035084,2.12088e-06
0.000351649,2.13067e-06
0.00035246,2.14051e-06
0.000353272,2.15039e-06
0.000354087,2.16032e-06
0.000354903,2.17029e-06
0.000355722,2.18031e-06
0.000356542,2.19038e-06
0.000357364,2.20049e-06
0.000358188,2.21065e-06
0.000359014,2.22085e-06
0.000359841,2.23111e-06
0.000360671,2.24141e-06
0.000361503,2.25175e-06
0.000362336,2.26215e-06
0.000363172,2.27259e-06
0.000364009,2.28309e-06
0.000364848,2.29363e-06
0.00036569,2.30421e-06
0.000366533,2.31485e-06
0.000367378,2.32554e-06
0.000368225,2.33628e-06
0.000369074,2.34706e-06
0.000369925,2.3579e-06
0.000370778,2.36878e-06
0.000371633,2.37972e-06
0.00037249,2.39071e-06
0.000373349,2.40174e-06
0.000374209,2.41283e-06
0.000375072,2.42397e-06
0.000375937,2.43516e-06
0.000376804,2.4464e-06
0.000377673,2.4577e-06
0.000378543,2.46904e-06
0.000379416,2.48044e-06
0.000380291,2.4919e-06
0.000381168,2.5034e-06
0.000382047,2.51496e-06
0.000382928,2.52657e-06
0.00038381,2.53823e-06
0.000384695,2.54995e-06
0.000385582,2.56172e-06
0.000386471,2.57355e-06
0.000387363,2.58543e-06
0.000388256,2.59737e-06
0.000389151,2.60936e-06
0.000390048,2.62141e-06
0.000390947,2.63351e-06
0.000391849,2.64567e-06
0.000392752,2.65788e-06
0.000393658,2.67015e-06
0.000394566,2.68248e-06
0.000395475,2.69486e-06
0.000396387,2.7073e-06
0.000397301,2.7198e-06
0.000398217,2.73236e-06
0.000399135,2.74497e-06
0.000400056,2.75765e-06
0.000400978,2.77038e-06
0.000401903,2.78317e-06
0.000402829,2.79602e-06
0.000403758,2.80892e-06
0.000404689,2.82189e-06
0.000405622,2.83492e-06
0.000406557,2.84801e-06
0.000407495,2.86116e-06
0.000408434,2.87437e-06
0.000409376,2.88764e-06
0.00041032,2.90097e-06
0.000411266,2.91436e-06
0.000412214,2.92782e-06
0.000413165,2.94133e-06
0.000414117,2.95491e-06
0.000415072,2.96855e-06
0.000416029,2.98226e-06
0.000416988,2.99603e-06
0.00041795,3.00986e-06
0.000418914,3.02375e-06
0.000419879,3.03771e-06
0.000420848,3.05174e-06
0.000421818,3.06583e-06
0.000422791,3.07998e-06
0.000423765,3.0942e-06
0.000424742,3.10849e-06
0.000425722,3.12284e-06
0.000426703,3.13725e-06
0.000427687,3.15174e-06
0.000428673,3.16629e-06
0.000429662,3.18091e-06
0.000430652,3.19559e-06
0.000431645,3.21034e-06
0.000432641,3.22517e-06
0.000433638,3.24006e-06
0.000434638,3.25501e-06
0.00043564,3.27004e-06
0.000436645,3.28514e-06
0.000437651,3.3003e-06
0.00043866,3.31554e-06
0.000439672,3.33085e-06
0.000440686,3.34623e-06
0.000441702,3.36167e-06
0.00044272,3.37719e-06
0.000443741,3.39279e-06
0.000444764,3.40845e-06
0.000445789,3.42418e-06
0.000446817,3.43999e-06
0.000447848,3.45587e-06
0.00044888,3.47183e-06
0.000449915,3.48786e-06
0.000450953,3.50396e-06
0.000451992,3.52014e-06
0.000453034,3.53639e-06
0.000454079,3.55271e-06
0.000455126,3.56912e-06
0.000456175,3.58559e-06
0.000457227,3.60215e-06
0.000458281,3.61878e-06
0.000459338,3.63548e-06
0.000460397,3.65227e-06
0.000461459,3.66913e-06
0.000462523,3.68607e-06
0.000463589,3.70309e-06
0.000464658,3.72018e-06
0.000465729,3.73736e-06
0.000466803,3.75461e-06
0.00046788,3.77195e-06
0.000468958,3.78936e-06
0.00047004,3.80685e-06
0.000471123,3.82443e-06
0.00047221,3.84209e-06
0.000473298,3.85982e-06
0.00047439,3.87764e-06
0.000475483,3.89555e-06
0.00047658,3.91353e-06
0.000477679,3.9316e-06
0.00047878,3.94975e-06
0.000479884,3.96798e-06
0.00048099,3.9863e-06
0.000482099,4.00471e-06
0.000483211,4.02319e-06
0.000484325,4.04177e-06
0.000485442,4.06043e-06
0.000486561,4.07917e-06
0.000487683,4.09801e-06
0.000488807,4.11693e-06
0.000489935,4.13593e-06
0.000491064,4.15503e-06
0.000492196,4.17421e-06
0.000493331,4.19348e-06
0.000494469,4.21284e-06
0.000495609,4.23229e-06
0.000496752,4.25183e-06
0.000497897,4.27146e-06
0.000499045,4.29118e-06
0.000500196,4.31099e-06
0.000501349,4.33089e-06
0.000502505,4.35089e-06
0.000503663,4.37097e-06
0.000504825,4.39115e-06
0.000505989,4.41143e-06
0.000507155,4.43179e-06
0.000508325,4.45225e-06
0.000509497,4.47281e-06
0.000510672,4.49346e-06
0.000511849,4.5142e-06
0.000513029,4.53504e-06
0.000514212,4.55598e-06
0.000515398,4.57701e-06
0.000516586,4.59814e-06
0.000517777,4.61937e-06
0.000518971,4.6407e-06
0.000520168,4.66212e-06
0.000521367,4.68365e-06
0.000522569,4.70527e-06
0.000523774,4.72699e-06
0.000524982,4.74882e-06
0.000526192,4.77074e-06
0.000527405,4.79276e-06
0.000528621,4.81489e-06
0.00052984,4.83712e-06
0.000531062,4.85945e-06
0.000532286,4.88189e-06
0.000533514,4.90442e-06
0.000534744,4.92707e-06
0.000535977,4.94981e-06
0.000537212,4.97267e-06
0.000538451,4.99562e-06
0.000539693,5.01869e-06
0.000540937,5.04186e-06
0.000542184,5.06513e-06
0.000543434,5.08852e-06
0.000544687,5.11201e-06
0.000545943,5.13561e-06
0.000547202,5.15932e-06
0.000548464,5.18314e-06
0.000549728,5.20707e-06
0.000550996,5.23111e-06
0.000552266,5.25526e-06
0.00055354,5.27952e-06
0.000554816,5.30389e-06
0.000556095,5.32838e-06
0.000557377,5.35298e-06
0.000558662,5.37769e-06
0.00055995,5.40252e-06
0.000561242,5.42746e-06
0.000562536,5.45252e-06
0.000563833,5.47769e-06
0.000565133,5.50298e-06
0.000566436,5.52839e-06
0.000567742,5.55391e-06
0.000569051,5.57955e-06
0.000570363,5.60531e-06
0.000571678,5.63119e-06
0.000572996,5.65718e-06
0.000574317,5.6833e-06
0.000575641,5.70954e-06
0.000576969,5.7359e-06
0.000578299,5.76238e-06
0.000579632,5.78898e-06
0.000580969,5.81571e-06
0.000582308,5.84256e-06
0.000583651,5.86953e-06
0.000584997,5.89663e-06
0.000586346,5.92385e-06
0.000587697,5.9512e-06
0.000589053,5.97868e-06
0.000590411,6.00628e-06
0.000591772,6.03401e-06
0.000593136,6.06186e-06
0.000594504,6.08985e-06
0.000595875,6.11796e-06
0.000597249,6.14621e-06
0.000598626,6.17458e-06
0.000600006,6.20309e-06
0.000601389,6.23173e-06
0.000602776,6.2605e-06
0.000604166,6.2894e-06
0.000605559,6.31844e-06
0.000606955,6.34761e-06
0.000608355,6.37691e-06
0.000609757,6.40635e-06
0.000611163,6.43593e-06
0.000612572,6.46564e-06
0.000613985,6.49549e-06
0.0006154,6.52548e-06
0.000616819,6.55561e-06
0.000618242,6.58587e-06
0.000619667,6.61628e-06
0.000621096,6.64682e-06
0.000622528,6.67751e-06
0.000623963,6.70834e-06
0.000625402,6.73931e-06
0.000626844,6.77042e-06
0.000628289,6.80168e-06
0.000629738,6.83308e-06
0.00063119,6.86463e-06
0.000632645,6.89632e-06
0.000634104,6.92816e-06
0.000635566,6.96014e-06
0.000637031,6.99227e-06
0.0006385,7.02455e-06
0.000639972,7.05698e-06
0.000641448,7.08956e-06
0.000642927,7.1223e-06
0.000644409,7.15518e-06
0.000645895,7.18821e-06
0.000647384,7.2214e-06
0.000648877,7.25473e-06
0.000650373,7.28823e-06
0.000651873,7.32188e-06
0.000653376,7.35568e-06
0.000654882,7.38964e-06
0.000656392,7.42375e-06
0.000657906,7.45803e-06
0.000659423,7.49246e-06
0.000660943,7.52705e-06
0.000662467,7.5618e-06
0.000663994,7.59671e-06
0.000665525,7.63178e-06
0.00066706,7.66701e-06
0.000668598,7.70241e-06
0.00067014,7.73797e-06
0.000671685,7.77369e-06
0.000673233,7.80958e-06
0.000674786,7.84564e-06
0.000676341,7.88186e-06
0.000677901,7.91825e-06
0.000679464,7.9548e-06
0.000681031,7.99153e-06
0.000682601,8.02842e-06
0.000684175,8.06549e-06
0.000685752,8.10272e-06
0.000687333,8.14013e-06
0.000688918,8.17771e-06
0.000690507,8.21546e-06
0.000692099,8.25339e-06
0.000693694,8.2915e-06
0.000695294,8.32978e-06
0.000696897,8.36823e-06
0.000698504,8.40687e-06
0.000700114,8.44568e-06
0.000701729,8.48467e-06
0.000703347,8.52384e-06
0.000704968,8.56319e-06
0.000706594,8.60273e-06
0.000708223,8.64244e-06
0.000709856,8.68234e-06
0.000711493,8.72242e-06
0.000713133,8.76269e-06
0.000714777,8.80315e-06
0.000716425,8.84379e-06
0.000718077,8.88462e-06
0.000719733,8.92564e-06
0.000721393,8.96684e-06
0.000723056,9.00824e-06
0.000724723,9.04983e-06
0.000726394,9.09161e-06
0.000728069,9.13358e-06
0.000729748,9.17575e-06
0.00073143,9.21811e-06
0.000733117,9.26067e-06
0.000734807,9.30342e-06
0.000736501,9.34637e-06
0.000738199,9.38952e-06
0.000739901,9.43287e-06
0.000741607,9.47642e-06
0.000743317,9.52017e-06
0.000745031,9.56412e-06
0.000746749,9.60828e-06
0.000748471,9.65263e-06
0.000750197,9.6972e-06
0.000751926,9.74197e-06
0.00075366,9.78694e-06
0.000755398,9.83212e-06
0.000757139,9.87752e-06
0.000758885,9.92312e-06
0.000760635,9.96893e-06
0.000762389,1.0015e-05
0.000764147,1.00612e-05
0.000765908,1.01076e-05
0.000767674,1.01543e-05
0.000769444,1.02012e-05
0.000771218,1.02483e-05
0.000772997,1.02956e-05
0.000774779,1.03431e-05
0.000776565,1.03909e-05
0.000778356,1.04388e-05
0.000780151,1.0487e-05
0.000781949,1.05355e-05
0.000783752,1.05841e-05
0.000785559,1.0633e-05
0.000787371,1.0682e-05
